Latitude,Longitude,FloodPlain,Mortgage_Date,Mortgage_Maturity,HomeValue,OwnerIncomeToday
37.456042,-122.13533,No,2014,30,408910.08617937,75716.9863054204
37.456042,-122.13533,No,2017,30,576220.269663838,90590.6700595626
37.456042,-122.13533,No,2012,30,326668.75075613,48208.1918081483
37.456042,-122.13533,No,2014,30,408910.08617937,70652.0944005136
37.456042,-122.13533,No,2012,30,326668.75075613,50952.1888202653
37.456042,-122.13533,No,2007,30,583192.804641606,131110.890605858
37.456042,-122.13533,No,2018,7,583903.103570306,98057.4353363307
37.456042,-122.13533,No,2009,30,337469.978954679,31396.7859157161
37.456042,-122.13533,No,2016,30,546157.976642348,42270.0871224589
37.456042,-122.13533,No,2010,23,334867.840035275,33787.9916168323
37.456042,-122.13533,No,2015,31,490010.863888494,112603.396296468
37.456042,-122.13533,No,2005,30,662367.997641436,123064.501075268
37.456042,-122.13533,No,2016,30,546157.976642348,80671.0613023786
37.456042,-122.13533,No,2018,30,583903.103570306,63575.2788651849
37.456042,-122.13533,No,2018,25,583903.103570306,98057.4353363307
37.456042,-122.13533,No,2012,15,326668.75075613,62593.8174342535
37.456042,-122.13533,No,2014,30,408910.08617937,87169.9373563801
37.456042,-122.13533,No,2005,30,662367.997641436,79576.105376344
37.456042,-122.13533,No,2011,30,325353.412591001,59771.7134867675
37.456042,-122.13533,No,2019,30,617389.803525817,169278.215108524
37.456042,-122.13533,No,2012,30,326668.75075613,35347.4023711421
37.456042,-122.13533,No,2016,30,546157.976642348,65194.6095322219
37.456042,-122.13533,No,2005,30,662367.997641436,62568.6795698924
37.456042,-122.13533,No,2012,30,244335.401257396,47833.1911242603
37.456042,-122.13533,No,2015,30,490010.863888494,65449.9952746005
37.456042,-122.13533,No,2000,30,344220.020325203,80566.3676829268
37.456042,-122.13533,No,2018,30,583903.103570306,92670.0199118304
37.456042,-122.13533,No,2018,30,583903.103570306,53877.3915502156
37.456042,-122.13533,No,2010,40,334867.840035275,92039.0359357229
37.456042,-122.13533,No,2002,30,289531.745588437,32210.6361867704
37.456042,-122.13533,No,2016,30,546157.976642348,77382.2588507835
37.456042,-122.13533,No,2012,30,326668.75075613,35228.2007805082
37.456042,-122.13533,No,1988,30,244317.506471893,47833.1911242603
37.456042,-122.13533,No,2006,31,680449.21875,93925.5138888889
37.456042,-122.13533,No,2007,30,583192.804641606,81205.2690241244
37.456042,-122.13533,No,2007,30,583192.804641606,129491.080758933
37.456042,-122.13533,No,2016,25,546157.976642348,80671.0613023786
37.456042,-122.13533,No,2017,30,576220.269663838,90590.6700595626
37.456042,-122.13533,No,1987,30,258810.936839788,48662.4909330986
37.456042,-122.13533,No,2012,30,326668.75075613,69063.7493140064
37.456042,-122.13533,No,2019,30,617389.803525817,170859.580922877
37.456042,-122.13533,No,2009,30,337469.978954679,67372.1118967823
37.456042,-122.13533,No,2014,10,408910.08617937,56986.6154281562
37.456042,-122.13533,No,2017,30,576220.269663838,120994.649314621
37.456042,-122.13533,No,2017,30,576220.269663838,90590.6700595626
37.461194,-122.145148,No,2015,15,490010.863888494,77797.1096166097
37.461194,-122.145148,No,2017,30,576220.269663838,58479.8628018929
37.461194,-122.145148,No,2019,30,617389.803525817,82394.2464317425
37.461194,-122.145148,No,2016,31,546157.976642348,46665.3181365543
37.461194,-122.145148,No,2017,30,576220.269663838,75823.4020071801
37.461194,-122.145148,No,2012,30,326668.75075613,38412.4175283326
37.461194,-122.145148,No,1990,30,178899.074595304,31146.000841622
37.461194,-122.145148,No,2017,30,576220.269663838,92963.5368390992
37.461194,-122.145148,No,2007,30,583192.804641606,70964.5994058126
37.461194,-122.145148,No,1993,30,234403.114186851,22770.8561245674
37.461194,-122.145148,No,2009,30,337469.978954679,40553.8660464162
37.461194,-122.145148,No,1999,30,237764.185509261,34074.5588235294
37.461194,-122.145148,No,2005,30,662367.997641436,112282.066442652
37.461194,-122.145148,No,2019,30,617389.803525817,125489.644562832
37.461194,-122.145148,No,2015,15,490010.863888494,78502.4956859634
37.461194,-122.145148,No,2016,30,546157.976642348,64032.8595415967
37.461194,-122.145148,No,2007,30,583192.804641606,61964.1538135061
37.461194,-122.145148,No,2018,20,583903.103570306,66705.7530056908
37.461194,-122.145148,No,1998,30,200430.249314944,28396.9910429447
37.461194,-122.145148,No,2018,30,583903.103570306,98057.4353363307
37.461194,-122.145148,No,2016,30,546157.976642348,53540.9813463774
37.461194,-122.145148,No,2005,30,662367.997641436,80103.3383512544
37.461194,-122.145148,No,2013,30,347498.840987821,37447.2893280734
37.461194,-122.145148,No,2013,30,347498.840987821,41389.2929167185
37.461194,-122.145148,No,2003,30,415845.558307558,76419.6147350543
37.461194,-122.145148,No,2016,30,546157.976642348,55908.5126683805
37.461194,-122.145148,No,2015,30,490010.863888494,62435.2415227599
37.461194,-122.145148,No,2006,30,680449.21875,141984.629542202
37.461194,-122.145148,No,2018,30,583903.103570306,111376.248531502
37.461194,-122.145148,No,2006,30,680449.21875,141984.629542202
37.461194,-122.145148,No,2010,30,334867.840035275,38984.8059214146
37.461194,-122.145148,No,2000,15,344220.020325203,80566.3676829268
37.461194,-122.145148,No,2004,10,378707.039846006,67987.0758867125
37.461194,-122.145148,No,1998,15,200430.24941403,40017.115582822
37.461194,-122.145148,No,2017,30,576220.269663838,94829.5508730417
37.461194,-122.145148,No,2014,30,408910.08617937,38892.6467879832
37.462801,-122.150468,No,2009,30,337469.978954679,31396.7859157161
37.462801,-122.150468,No,2003,30,415845.558307558,77238.2313043478
37.462801,-122.150468,No,2017,31,576220.269663838,116644.669916775
37.462901,-122.151016,No,2002,15,289531.745589313,40647.0062256809
37.462901,-122.151016,No,2016,30,546157.976642348,121663.110534276
37.472481,-122.141591,No,2012,30,326668.75075613,31049.0638257097
37.472481,-122.141591,No,2007,30,583192.804641606,60658.5860558883
37.472581,-122.141368,No,2008,30,377565.570382205,58068.3261728819
37.472581,-122.141368,No,2018,30,583903.103570306,98057.4353363307
37.472581,-122.141368,No,2009,30,337469.978954679,59642.2732209362
37.472581,-122.141368,No,2010,30,334867.840035275,45578.3728033165
37.472598,-122.141144,No,2009,30,337469.978954679,59642.2732209362
37.472598,-122.141144,No,2010,30,334867.840035275,45578.3728033165
37.472598,-122.141144,No,2013,30,347498.840987821,40919.3697978597
37.472645,-122.140913,No,2019,30,617389.803525817,125489.644562832
37.472645,-122.140913,No,2005,30,662367.997641436,62069.1956989247
37.462181,-122.145301,No,2018,30,583903.103570306,137065.344494578
37.462181,-122.145301,No,2015,30,490010.863888494,58495.5974465966
37.462181,-122.145301,No,2004,30,378707.039846006,67987.0758867125
37.462181,-122.145301,No,2006,31,680449.21875,114970.044097222
37.462181,-122.145301,No,2010,25,334867.840035275,52920.0224712917
37.462181,-122.145301,No,2015,31,490010.863888494,92363.2747861967
37.462181,-122.145301,No,2015,15,490010.863888494,97858.8839197188
37.462181,-122.145301,No,2013,15,347498.840987821,47058.6129199809
37.462181,-122.145301,No,2015,30,490010.863888494,55223.6121459642
37.462181,-122.145301,No,2013,30,347498.840987821,34912.7287439312
37.462181,-122.145301,No,2016,30,546157.976642348,52087.9471015428
37.462181,-122.145301,No,2016,15,546157.976642348,98781.4904565283
37.462181,-122.145301,No,2013,31,347498.840987821,50563.98930382
37.462181,-122.145301,No,2013,26,347498.840987821,68480.8259893456
37.462181,-122.145301,No,2004,31,378707.039846006,117030.637638962
37.462181,-122.145301,No,2018,31,583903.103570306,112445.638353371
37.462181,-122.145301,No,2018,30,583903.103570306,133616.535341507
37.462181,-122.145301,No,2016,30,546157.976642348,87054.4767027628
37.462181,-122.145301,No,2017,30,576220.269663838,84494.6188805483
37.462181,-122.145301,No,2010,30,334867.840035275,67316.2667846791
37.462181,-122.145301,No,2010,25,334867.840035275,52920.0224712917
37.462181,-122.145301,No,2005,30,662367.997641436,59691.0974910394
37.462181,-122.145301,No,2015,30,490010.863888494,102756.572608715
37.462181,-122.145301,No,2009,30,337469.978954679,42647.9955438922
37.462181,-122.145301,No,2012,30,326668.75075613,37815.2293613944
37.462181,-122.145301,No,2019,30,617389.803525817,118406.355194655
37.462181,-122.145301,No,2007,30,583192.804641606,136973.530206132
37.46899,-122.140651,No,2006,30,680449.21875,130643.561805555
37.46899,-122.140651,No,2012,30,326668.75075613,31850.4289746247
37.46899,-122.140651,No,2016,16,546157.976642348,123565.490256534
37.46899,-122.140651,No,2019,40,617389.803525817,125489.644562832
37.46899,-122.140651,No,2008,30,377565.570382205,111671.310200043
37.46899,-122.140651,No,2016,30,546157.976642348,63878.1853445941
37.46899,-122.140651,No,2018,30,583903.103570306,97626.3341921969
37.46899,-122.140651,No,2016,30,490010.863888494,110594.703713235
37.46899,-122.140651,No,2013,15,347498.840987821,49411.7180423855
37.46899,-122.140651,No,2017,30,576220.269663838,107378.716343015
37.46899,-122.140651,No,2007,30,583192.804641606,129491.080758933
37.46899,-122.140651,No,2011,30,325353.412591001,33817.7942019836
37.46899,-122.140651,No,2006,30,680449.21875,141984.629542202
37.46899,-122.140651,No,2019,15,617389.803525817,112894.892570905
37.46899,-122.140651,No,2006,30,680449.21875,141984.629542202
37.46899,-122.140651,No,2006,30,680449.21875,128675.803472222
37.46899,-122.140651,No,2009,15,337469.978954679,48917.7535809673
37.46899,-122.140651,No,2012,30,326668.75075613,39557.2248839255
37.46899,-122.140651,No,2012,30,326668.75075613,27863.6668641166
37.46899,-122.140651,No,2006,30,680449.21875,167322.630902777
37.46899,-122.140651,No,2013,30,326668.75075613,44017.2527156633
37.46899,-122.140651,No,2018,30,13488771.718829,2155118.32314511
37.46899,-122.140651,No,2016,30,546157.976642348,66075.2363472732
37.46899,-122.140651,No,2017,30,576220.269663838,81671.2777415143
37.46899,-122.140651,No,2017,30,576220.269663838,53419.0735558094
37.46899,-122.140651,No,2018,30,583903.103570306,97669.4982616972
37.46899,-122.140651,No,2015,30,490010.863888494,149201.157807245
37.452502,-122.128835,No,2016,30,546157.976642348,90343.279154358
37.452502,-122.128835,No,2017,30,576220.269663838,79694.7178524804
37.452502,-122.128835,No,2016,30,546157.976642348,99222.9328727912
37.452502,-122.128835,No,2007,30,583192.804641606,129491.080758933
37.452502,-122.128835,No,2018,30,583903.103570306,70396.2809479624
37.452502,-122.128835,No,2014,30,408910.08617937,60918.345076372
37.452502,-122.128835,No,2018,30,583903.103570306,139274.265751253
37.452502,-122.128835,No,2015,30,490010.863888494,96385.2329579735
37.452502,-122.128835,No,2013,30,347498.840987821,67236.2276299918
37.452502,-122.128835,No,2014,31,408910.08617937,77603.3008498918
37.452502,-122.128835,No,2007,40,680449.21875,143463.561111111
37.452502,-122.128835,No,2019,30,617389.803525817,147051.122284936
37.452502,-122.128835,No,2016,31,546157.976642348,55295.4609240563
37.452502,-122.128835,No,2007,40,680449.21875,122815.539583333
37.452502,-122.128835,No,2007,30,680449.21875,96760.2149305555
37.452502,-122.128835,No,2006,31,680449.21875,91041.08125
37.452502,-122.128835,No,2014,30,408910.08617937,83580.4456018518
37.452502,-122.128835,No,2013,11,347498.840987821,100856.667797061
37.452502,-122.128835,No,2013,15,347498.840987821,81985.2997763535
37.452502,-122.128835,No,2013,30,347498.840987821,68324.9604004172
37.452502,-122.128835,No,2017,30,576220.269663838,136685.527986292
37.452502,-122.128835,No,2016,25,546157.976642348,80671.0613023786
37.452502,-122.128835,No,2006,30,680449.21875,93628.4684027777
37.452502,-122.128835,No,2011,40,325353.412591001,89440.7354438314
37.452502,-122.128835,No,2010,30,334867.840035275,44522.1097332795
37.452502,-122.128835,No,2016,30,546157.976642348,62579.8252967621
37.452502,-122.128835,No,2016,30,546157.976642348,105215.711250088
37.452502,-122.128835,No,2007,30,583192.804641606,129491.080758933
37.452502,-122.128835,No,2012,30,326668.75075613,76527.4211869648
37.452502,-122.128835,No,2006,40,680449.21875,149934.045138888
37.452502,-122.128835,No,2008,30,377565.570382205,79752.4674963888
37.452502,-122.128835,No,2016,31,546157.976642348,68965.4987146208
37.452502,-122.128835,No,2007,30,680449.21875,119656.911111111
37.452502,-122.128835,No,2006,30,680449.21875,115113.8625
37.452502,-122.128835,No,2006,31,680449.21875,130904.316666666
37.452502,-122.128835,No,2014,30,408910.08617937,56986.6154281562
37.452502,-122.128835,No,2007,30,583192.804641606,129491.080758933
37.452502,-122.128835,No,2016,30,546157.976642348,106720.679896836
37.452502,-122.128835,No,2016,30,546157.976642348,96340.5735666043
37.452502,-122.128835,No,2013,30,347498.840987821,39606.1440523358
37.452502,-122.128835,No,2007,30,680449.21875,118916.313541666
37.452502,-122.128835,No,2009,31,337469.978954679,92809.8489770995
37.452502,-122.128835,No,2017,30,576220.269663838,80663.0995430809
37.452502,-122.128835,No,2015,30,490010.863888494,65961.0286182003
37.452502,-122.128835,No,2015,31,490010.863888494,62143.7124341292
37.452502,-122.128835,No,2011,30,325353.412591001,69807.5501802711
37.452502,-122.128835,No,2015,15,490010.863888494,122323.319086816
37.452502,-122.128835,No,2012,15,326668.75075613,65039.2203629014
37.452502,-122.128835,No,2017,30,576220.269663838,79251.4289735639
37.452502,-122.128835,No,2007,30,680449.21875,136283.39375
37.452502,-122.128835,No,2013,30,347498.840987821,65040.1512725524
37.452502,-122.128835,No,2006,31,680449.21875,159154.552083333
37.452502,-122.128835,No,2007,30,680449.21875,112045.288541666
37.452502,-122.128835,No,2014,31,408910.08617937,55829.4163963233
37.452502,-122.128835,No,2016,30,546157.976642348,84152.9242480427
37.452502,-122.128835,No,2018,30,583903.103570306,121225.210089722
37.452502,-122.128835,No,2019,30,617389.803525817,124680.943412462
37.452502,-122.128835,No,2007,30,583192.804641606,137757.654985482
37.452502,-122.128835,No,2016,30,546157.976642348,47202.726295483
37.452502,-122.128835,No,2015,30,490010.863888494,98513.9669306421
37.452502,-122.128835,No,2016,31,546157.976642348,66754.8996070947
37.452502,-122.128835,No,2016,30,546157.976642348,69689.1933151949
37.452502,-122.128835,No,2013,30,347498.840987821,47077.2237365694
37.452502,-122.128835,No,2013,30,347498.840987821,23358.9011706023
37.452502,-122.128835,No,2015,15,490010.863888494,119061.623048135
37.452502,-122.128835,No,2015,30,490010.863888494,78831.752068417
37.452502,-122.128835,No,2007,30,680449.21875,149857.431597222
37.452502,-122.128835,No,2007,30,680449.21875,142075.108680555
37.452502,-122.128835,No,2016,30,546157.976642348,47057.0841683784
37.452502,-122.128835,No,2015,30,490010.863888494,94083.8680347823
37.452502,-122.128835,No,2018,30,583903.103570306,99366.9252947946
37.452502,-122.128835,No,2007,40,680449.21875,114843.698958333
37.452502,-122.128835,No,2019,20,617389.803525817,125489.644562832
37.452502,-122.128835,No,2019,30,617389.803525817,125489.644562832
37.452502,-122.128835,No,2006,40,680449.21875,143716.251388888
37.452502,-122.128835,No,2016,30,546157.976642348,113992.625173432
37.452502,-122.128835,No,2017,30,576220.269663838,128254.195618472
37.452502,-122.128835,No,2007,30,680449.21875,170353.570138888
37.452502,-122.128835,No,2006,40,680449.21875,123763.128125
37.452502,-122.128835,No,2019,30,617389.803525817,117804.333892676
37.452502,-122.128835,No,2013,30,347498.840987821,50568.4966109625
37.452502,-122.128835,No,2006,30,680449.21875,126906.971527777
37.452502,-122.128835,No,2006,41,680449.21875,109392.040625
37.452502,-122.128835,No,2015,30,490010.863888494,76538.3899045216
37.452502,-122.128835,No,2010,30,334867.840035275,60353.6291594819
37.452502,-122.128835,No,2018,30,583903.103570306,110987.771906
37.452502,-122.128835,No,2015,30,490010.863888494,61359.442023146
37.452502,-122.128835,No,2006,20,680449.21875,141984.629542202
37.46113,-122.135297,No,2016,30,3457589.25781331,473965.77095668
37.46113,-122.135297,No,2016,30,3457589.25781331,473965.77095668
37.46113,-122.135297,No,2009,30,377565.570382205,56579.4592736747
37.46113,-122.135297,No,2010,30,334867.840035275,79985.2103129471
37.46113,-122.135297,No,2008,30,377565.570382205,85687.2476463402
37.46113,-122.135297,No,2008,30,377565.570382205,74722.743482441
37.46113,-122.135297,No,2012,20,326668.75075613,31679.2979781701
37.46113,-122.135297,No,2010,30,334867.840035275,79470.7480647173
37.46113,-122.135297,No,2012,30,326668.75075613,52519.5127050358
37.46113,-122.135297,No,2019,30,617389.803525817,125489.644562832
37.46113,-122.135297,No,2016,16,546157.976642348,62530.1489123233
37.46113,-122.135297,No,2018,30,583903.103570306,85762.6896900524
37.46113,-122.135297,No,2016,30,546157.976642348,48865.7561654451
37.46113,-122.135297,No,2008,15,377565.570382205,83019.1176156393
